,open,high,low,close,adjclose,volume,ticker,adjclose_1,true_adjclose_1,buy_profit,sell_profit
2020-03-31,5660.0,5710.0,5485.0,5525.0,5241.66552734375,182638500,BBCA.JK,5326.7925,5198.97265625,-42.69287109375,0.0
2020-04-03,5460.0,5530.0,5365.0,5495.0,5213.203125,110506000,BBCA.JK,5216.7017,5440.8955078125,227.6923828125,0.0
2020-04-24,5120.0,5140.0,4920.0,4920.0,4748.38232421875,131149500,BBCA.JK,4786.5493,4786.98681640625,38.6044921875,0.0
2020-05-06,5315.0,5370.0,5300.0,5355.0,5168.208984375,86395500,BBCA.JK,5183.4653,5062.0458984375,-106.1630859375,0.0
2020-05-12,5340.0,5340.0,5030.0,5220.0,5037.91748046875,118660000,BBCA.JK,5023.3535,4931.75439453125,0.0,106.1630859375
2020-05-13,5160.0,5170.0,5085.0,5110.0,4931.75439453125,94973000,BBCA.JK,4937.2153,4748.38232421875,-183.3720703125,0.0
2020-05-15,4920.0,4995.0,4680.0,4785.0,4618.09130859375,205790000,BBCA.JK,4598.921,4598.78955078125,0.0,19.3017578125
2020-05-26,4775.0,5000.0,4775.0,4970.0,4796.63818359375,176076500,BBCA.JK,4741.9736,4791.8125,0.0,4.82568359375
2020-06-12,5680.0,5680.0,5480.0,5670.0,5472.2216796875,96044000,BBCA.JK,5407.8477,5308.15087890625,0.0,164.07080078125
2020-06-15,5680.0,5710.0,5500.0,5500.0,5308.15087890625,100844500,BBCA.JK,5270.489,5559.08203125,0.0,-250.93115234375
2020-06-16,5580.0,5795.0,5580.0,5760.0,5559.08203125,91518500,BBCA.JK,5441.187,5520.47705078125,0.0,38.60498046875
2020-06-17,5800.0,5800.0,5680.0,5720.0,5520.47705078125,79800000,BBCA.JK,5419.894,5390.185546875,0.0,130.29150390625
2020-07-06,5860.0,5935.0,5850.0,5935.0,5727.97705078125,67800000,BBCA.JK,5725.3296,5781.05908203125,0.0,-53.08203125
2020-07-17,6135.0,6180.0,6040.0,6120.0,5906.52392578125,73348000,BBCA.JK,5918.7905,5925.82666015625,19.302734375,0.0
2020-08-03,6220.0,6235.0,5825.0,6130.0,5916.17529296875,137079000,BBCA.JK,5898.207,5993.384765625,0.0,-77.20947265625
2020-08-13,6260.0,6300.0,6180.0,6300.0,6080.2451171875,48581000,BBCA.JK,6055.4126,6181.5830078125,0.0,-101.337890625
2020-08-19,6360.0,6410.0,6310.0,6330.0,6109.19921875,58793500,BBCA.JK,6160.897,6094.72216796875,-14.47705078125,0.0
2020-08-25,6320.0,6380.0,6305.0,6365.0,6142.978515625,49211000,BBCA.JK,6160.005,6118.8505859375,-24.1279296875,0.0
2020-08-27,6365.0,6600.0,6340.0,6600.0,6369.78125,68326000,BBCA.JK,6325.295,6268.44384765625,0.0,101.33740234375
2020-09-16,5860.0,5870.0,5745.0,5750.0,5549.4306640625,158565500,BBCA.JK,5564.3525,5554.25634765625,4.82568359375,0.0
2020-09-18,5700.0,5735.0,5570.0,5630.0,5433.61572265625,316912000,BBCA.JK,5409.666,5409.48876953125,0.0,24.126953125
2020-09-23,5450.0,5585.0,5425.0,5505.0,5312.9765625,100517000,BBCA.JK,5310.0654,5255.0693359375,0.0,57.9072265625
2020-09-25,5480.0,5625.0,5460.0,5610.0,5414.3134765625,100705000,BBCA.JK,5375.0938,5322.6279296875,0.0,91.685546875
2020-10-08,5790.0,5800.0,5710.0,5780.0,5578.3837890625,77384500,BBCA.JK,5576.156,5573.55859375,0.0,4.8251953125
2020-10-23,5840.0,5840.0,5750.0,5770.0,5568.7333984375,66328000,BBCA.JK,5552.177,5612.16259765625,0.0,-43.42919921875
2020-11-16,6485.0,6485.0,6385.0,6480.0,6253.966796875,54905000,BBCA.JK,6266.144,6321.525390625,67.55859375,0.0
2020-11-19,6520.0,6640.0,6515.0,6615.0,6384.25732421875,147346500,BBCA.JK,6400.897,6369.78125,-14.47607421875,0.0
2020-11-27,6480.0,6490.0,6380.0,6385.0,6162.28076171875,87361500,BBCA.JK,6166.129,5988.55908203125,-173.7216796875,0.0
2020-11-30,6385.0,6400.0,6135.0,6205.0,5988.55908203125,393091500,BBCA.JK,6038.4697,6171.93212890625,183.373046875,0.0
2020-12-17,6965.0,7000.0,6820.0,6935.0,6713.37060546875,91920000,BBCA.JK,6761.797,6582.6845703125,-130.68603515625,0.0
2020-12-21,6890.0,6890.0,6800.0,6830.0,6611.72607421875,93692500,BBCA.JK,6686.6377,6500.4013671875,-111.32470703125,0.0
2020-12-30,6800.0,6800.0,6700.0,6770.0,6553.6435546875,52675500,BBCA.JK,6554.5225,6616.56640625,62.9228515625,0.0
2021-01-05,6860.0,7090.0,6850.0,7090.0,6863.41650390625,104831000,BBCA.JK,6799.9126,6723.05078125,0.0,140.36572265625
2021-01-11,7150.0,7360.0,7145.0,7345.0,7110.267578125,169034500,BBCA.JK,7088.999,6931.1796875,0.0,179.087890625
2021-01-12,7345.0,7380.0,7160.0,7160.0,6931.1796875,95235000,BBCA.JK,7031.741,6892.45849609375,-38.72119140625,0.0
2021-01-15,7095.0,7100.0,6840.0,6955.0,6732.73095703125,89853500,BBCA.JK,6819.9727,6892.45849609375,159.7275390625,0.0
2021-01-18,6955.0,7125.0,6845.0,7120.0,6892.45849609375,86343000,BBCA.JK,6887.2515,6868.25732421875,0.0,24.201171875
2021-02-10,7050.0,7050.0,6900.0,6920.0,6698.849609375,44984500,BBCA.JK,6760.838,6660.12841796875,-38.72119140625,0.0
2021-02-22,6900.0,6940.0,6790.0,6790.0,6573.00439453125,68913000,BBCA.JK,6593.8496,6606.8857421875,33.88134765625,0.0
2021-02-23,6820.0,6845.0,6775.0,6825.0,6606.8857421875,58360000,BBCA.JK,6619.5337,6510.08154296875,-96.80419921875,0.0
2021-02-25,6740.0,6770.0,6680.0,6705.0,6490.720703125,78688000,BBCA.JK,6518.5723,6495.56103515625,4.84033203125,0.0
2021-03-10,6720.0,6720.0,6620.0,6705.0,6490.720703125,50302000,BBCA.JK,6485.4966,6548.8037109375,0.0,-58.0830078125
2021-03-19,6770.0,6770.0,6625.0,6760.0,6543.96337890625,125853000,BBCA.JK,6498.6987,6408.4375,0.0,135.52587890625
2021-03-22,6640.0,6680.0,6610.0,6620.0,6408.4375,67523500,BBCA.JK,6445.916,6355.1953125,-53.2421875,0.0
2021-03-23,6720.0,6720.0,6555.0,6565.0,6355.1953125,127762500,BBCA.JK,6396.606,6234.18994140625,-121.00537109375,0.0
2021-03-26,6370.0,6445.0,6300.0,6415.0,6209.98876953125,134467500,BBCA.JK,6171.4746,6156.74609375,0.0,53.24267578125
2021-04-05,6250.0,6290.0,6155.0,6155.0,5958.2978515625,73311500,BBCA.JK,5931.8105,5967.97802734375,0.0,-9.68017578125
2021-04-08,6200.0,6215.0,6125.0,6135.0,6022.1875,123697500,BBCA.JK,5973.472,6085.9921875,0.0,-63.8046875
2021-04-12,6295.0,6295.0,6060.0,6065.0,5953.474609375,110411500,BBCA.JK,5959.7354,5889.669921875,-63.8046875,0.0
2021-04-16,6370.0,6370.0,6215.0,6275.0,6159.61279296875,79293500,BBCA.JK,6173.186,6154.705078125,-4.90771484375,0.0
2021-05-04,6350.0,6430.0,6340.0,6400.0,6282.314453125,50123500,BBCA.JK,6267.0156,6306.85498046875,0.0,-24.54052734375
2021-05-25,6300.0,6440.0,6300.0,6355.0,6238.142578125,87470000,BBCA.JK,6207.4526,6154.705078125,0.0,83.4375
2021-06-03,6495.0,6600.0,6430.0,6600.0,6478.63671875,133810500,BBCA.JK,6416.311,6459.00439453125,0.0,19.63232421875
2021-06-09,6360.0,6535.0,6360.0,6530.0,6409.92431640625,77198000,BBCA.JK,6386.533,6498.26904296875,0.0,-88.3447265625
2021-06-11,6570.0,6580.0,6460.0,6470.0,6351.02734375,72780500,BBCA.JK,6366.6597,6292.130859375,-58.896484375,0.0
2021-07-06,6110.0,6110.0,6055.0,6055.0,5943.65869140625,34279500,BBCA.JK,5920.7544,5953.474609375,0.0,-9.81591796875
2021-07-09,6010.0,6020.0,5990.0,6020.0,5909.30224609375,40707500,BBCA.JK,5884.752,6056.5439453125,0.0,-147.24169921875
2021-07-12,6070.0,6180.0,6020.0,6170.0,6056.5439453125,65981500,BBCA.JK,5976.8994,5933.8427734375,0.0,122.701171875
2021-07-22,6115.0,6155.0,6050.0,6155.0,6041.81982421875,60792000,BBCA.JK,5964.9385,5924.0263671875,0.0,117.79345703125
2021-07-30,6040.0,6100.0,5960.0,5970.0,5860.2216796875,105685000,BBCA.JK,5833.119,5850.4052734375,0.0,9.81640625
2021-08-04,6145.0,6150.0,6060.0,6120.0,6007.46337890625,41112000,BBCA.JK,5963.084,6184.1533203125,0.0,-176.68994140625
2021-08-09,6135.0,6200.0,6105.0,6200.0,6085.9921875,52858500,BBCA.JK,6091.667,6184.1533203125,98.1611328125,0.0
2021-08-10,6250.0,6300.0,6115.0,6300.0,6184.1533203125,60446000,BBCA.JK,6125.4307,6184.1533203125,0.0,0.0
2021-09-16,6580.0,6580.0,6480.0,6500.0,6380.4755859375,58672500,BBCA.JK,6365.3623,6400.10791015625,0.0,-19.63232421875
2021-09-20,6570.0,6590.0,6510.0,6585.0,6463.91259765625,73157500,BBCA.JK,6428.6226,6370.65966796875,0.0,93.2529296875
2021-11-08,7500.0,7600.0,7450.0,7575.0,7435.70849609375,85441700,BBCA.JK,7406.599,7533.86962890625,0.0,-98.1611328125
2021-11-23,7400.0,7500.0,7400.0,7475.0,7362.169921875,43477500,BBCA.JK,7369.16,7362.169921875,0.0,0.0
2021-12-06,7450.0,7475.0,7350.0,7350.0,7239.056640625,56944100,BBCA.JK,7284.7793,7239.056640625,0.0,0.0
2021-12-08,7450.0,7475.0,7400.0,7425.0,7312.92431640625,74775000,BBCA.JK,7327.1426,7239.056640625,-73.86767578125,0.0
2021-12-21,7325.0,7400.0,7325.0,7375.0,7263.67919921875,52386100,BBCA.JK,7274.1562,7214.43408203125,-49.2451171875,0.0
2021-12-24,7300.0,7350.0,7300.0,7300.0,7189.8115234375,30802100,BBCA.JK,7223.7993,7239.056640625,49.2451171875,0.0
2022-01-11,7650.0,7700.0,7625.0,7700.0,7583.7734375,110334600,BBCA.JK,7535.8647,7583.7734375,0.0,0.0
2022-01-17,7900.0,7900.0,7700.0,7750.0,7633.01904296875,63902600,BBCA.JK,7624.371,7559.15087890625,0.0,73.8681640625
2022-01-19,7650.0,7725.0,7575.0,7675.0,7559.15087890625,60389700,BBCA.JK,7568.371,7657.6416015625,98.49072265625,0.0
2022-01-27,7625.0,7800.0,7625.0,7800.0,7682.26416015625,71945100,BBCA.JK,7653.4624,7657.6416015625,0.0,24.62255859375
2022-02-07,7775.0,7800.0,7700.0,7800.0,7682.26416015625,56813200,BBCA.JK,7670.1074,7608.39599609375,0.0,73.8681640625
2022-02-23,7900.0,8100.0,7875.0,8050.0,7928.49072265625,99240300,BBCA.JK,7880.5103,7879.2451171875,0.0,49.24560546875
2022-03-10,7925.0,7975.0,7800.0,7925.0,7805.37744140625,86484000,BBCA.JK,7792.542,7830.0,0.0,-24.62255859375
2022-03-17,8300.0,8300.0,8000.0,8000.0,7879.2451171875,132439400,BBCA.JK,7895.541,7780.7548828125,-98.490234375,0.0
2022-03-18,8000.0,8100.0,7900.0,7900.0,7780.7548828125,143981700,BBCA.JK,7830.669,7780.7548828125,0.0,0.0
2022-03-23,7925.0,7950.0,7825.0,7900.0,7780.7548828125,82208000,BBCA.JK,7786.4233,7805.37744140625,24.62255859375,0.0
2022-03-28,7825.0,7900.0,7800.0,7900.0,7900.0,83911500,BBCA.JK,7849.9966,7850.0,0.0,50.0
2022-04-14,7800.0,7800.0,7700.0,7700.0,7700.0,93342900,BBCA.JK,7712.8535,7700.0,0.0,0.0
2022-04-22,7850.0,7925.0,7800.0,7875.0,7875.0,85956100,BBCA.JK,7837.556,8000.0,0.0,-125.0
2022-04-28,8250.0,8250.0,8075.0,8125.0,8125.0,133730600,BBCA.JK,7998.241,7600.0,0.0,525.0
2022-05-09,7875.0,7900.0,7600.0,7600.0,7600.0,456796600,BBCA.JK,7664.205,7525.0,-75.0,0.0
2022-05-18,7500.0,7575.0,7375.0,7575.0,7575.0,153514300,BBCA.JK,7521.559,7450.0,0.0,125.0
2022-05-20,7425.0,7475.0,7400.0,7400.0,7400.0,86520200,BBCA.JK,7444.7666,7375.0,-25.0,0.0
2022-05-24,7325.0,7475.0,7325.0,7350.0,7350.0,108710800,BBCA.JK,7400.59,7375.0,25.0,0.0
2022-05-31,7600.0,7750.0,7525.0,7750.0,7750.0,286292700,BBCA.JK,7683.1772,7575.0,0.0,175.0
2022-06-10,7400.0,7450.0,7350.0,7350.0,7350.0,111768600,BBCA.JK,7400.2783,7350.0,0.0,0.0
2022-06-13,7300.0,7400.0,7275.0,7350.0,7350.0,85539500,BBCA.JK,7370.6133,7400.0,50.0,0.0
2022-06-28,7300.0,7400.0,7300.0,7300.0,7300.0,146078100,BBCA.JK,7351.223,7275.0,-25.0,0.0
2022-06-30,7300.0,7400.0,7250.0,7250.0,7250.0,101343900,BBCA.JK,7281.163,7250.0,0.0,0.0
2022-07-04,7250.0,7275.0,7000.0,7050.0,7050.0,102238600,BBCA.JK,7112.4883,7250.0,200.0,0.0
2022-07-15,7100.0,7100.0,7000.0,7000.0,7000.0,57419900,BBCA.JK,6997.0825,7150.0,0.0,-150.0
